date_created,problem_type,market,call_type,number_of_calls
1/5/22,type_2,market_2,repeat_call_6,0
1/5/22,type_2,market_2,repeat_call_7,0
1/5/22,type_3,market_2,initial_call,0
1/5/22,type_3,market_2,repeat_call_1,0
1/5/22,type_3,market_2,repeat_call_2,0
1/5/22,type_3,market_2,repeat_call_3,0
1/5/22,type_3,market_2,repeat_call_4,0
1/5/22,type_3,market_2,repeat_call_5,0
1/5/22,type_3,market_2,repeat_call_6,0
1/5/22,type_3,market_2,repeat_call_7,0
1/6/22,type_3,market_1,initial_call,11
1/6/22,type_3,market_1,repeat_call_1,1
1/6/22,type_3,market_1,repeat_call_2,1
1/6/22,type_3,market_1,repeat_call_3,1
1/6/22,type_3,market_1,repeat_call_4,0
1/6/22,type_3,market_1,repeat_call_5,0
1/6/22,type_3,market_1,repeat_call_6,2
1/6/22,type_3,market_1,repeat_call_7,0
1/6/22,type_2,market_1,initial_call,242
1/6/22,type_2,market_1,repeat_call_1,11
1/6/22,type_2,market_1,repeat_call_2,5
1/6/22,type_2,market_1,repeat_call_3,1
1/6/22,type_2,market_1,repeat_call_4,8
1/6/22,type_2,market_1,repeat_call_5,4
1/6/22,type_2,market_1,repeat_call_6,2
1/6/22,type_2,market_1,repeat_call_7,5
1/6/22,type_1,market_1,initial_call,43
1/6/22,type_1,market_1,repeat_call_1,4
1/6/22,type_1,market_1,repeat_call_2,2
1/6/22,type_1,market_1,repeat_call_3,2
1/6/22,type_1,market_1,repeat_call_4,3
1/6/22,type_1,market_1,repeat_call_5,0
1/6/22,type_1,market_1,repeat_call_6,4
1/6/22,type_1,market_1,repeat_call_7,0
1/6/22,type_5,market_1,initial_call,214
1/6/22,type_5,market_1,repeat_call_1,27
1/6/22,type_5,market_1,repeat_call_2,16
1/6/22,type_5,market_1,repeat_call_3,12
1/6/22,type_5,market_1,repeat_call_4,15
1/6/22,type_5,market_1,repeat_call_5,12
1/6/22,type_5,market_1,repeat_call_6,6
1/6/22,type_5,market_1,repeat_call_7,6
1/6/22,type_4,market_1,initial_call,0
1/6/22,type_4,market_1,repeat_call_1,1
1/6/22,type_4,market_1,repeat_call_2,0
1/6/22,type_4,market_1,repeat_call_3,0
1/6/22,type_4,market_1,repeat_call_4,0
1/6/22,type_4,market_1,repeat_call_5,0
1/6/22,type_4,market_1,repeat_call_6,0
1/6/22,type_4,market_1,repeat_call_7,0
1/6/22,type_1,market_3,initial_call,26
1/6/22,type_1,market_3,repeat_call_1,1
1/6/22,type_1,market_3,repeat_call_2,0
1/6/22,type_1,market_3,repeat_call_3,1
1/6/22,type_1,market_3,repeat_call_4,1
1/6/22,type_1,market_3,repeat_call_5,2
1/6/22,type_1,market_3,repeat_call_6,0
1/6/22,type_1,market_3,repeat_call_7,1
1/6/22,type_2,market_3,initial_call,33
1/6/22,type_2,market_3,repeat_call_1,3
1/6/22,type_2,market_3,repeat_call_2,1
1/6/22,type_2,market_3,repeat_call_3,1
1/6/22,type_2,market_3,repeat_call_4,1
1/6/22,type_2,market_3,repeat_call_5,4
1/6/22,type_2,market_3,repeat_call_6,1
1/6/22,type_2,market_3,repeat_call_7,4
1/6/22,type_5,market_3,initial_call,344
1/6/22,type_5,market_3,repeat_call_1,11
1/6/22,type_5,market_3,repeat_call_2,10
1/6/22,type_5,market_3,repeat_call_3,1
1/6/22,type_5,market_3,repeat_call_4,4
1/6/22,type_5,market_3,repeat_call_5,12
1/6/22,type_5,market_3,repeat_call_6,5
1/6/22,type_5,market_3,repeat_call_7,5
1/6/22,type_4,market_3,initial_call,2
1/6/22,type_4,market_3,repeat_call_1,0
1/6/22,type_4,market_3,repeat_call_2,0
1/6/22,type_4,market_3,repeat_call_3,0
1/6/22,type_4,market_3,repeat_call_4,1
1/6/22,type_4,market_3,repeat_call_5,0
1/6/22,type_4,market_3,repeat_call_6,0
1/6/22,type_4,market_3,repeat_call_7,0
1/6/22,type_3,market_3,initial_call,14
1/6/22,type_3,market_3,repeat_call_1,1
1/6/22,type_3,market_3,repeat_call_2,1
1/6/22,type_3,market_3,repeat_call_3,0
1/6/22,type_3,market_3,repeat_call_4,1
1/6/22,type_3,market_3,repeat_call_5,0
1/6/22,type_3,market_3,repeat_call_6,2
1/6/22,type_3,market_3,repeat_call_7,3
1/6/22,type_4,market_2,initial_call,1
1/6/22,type_4,market_2,repeat_call_1,0
1/6/22,type_4,market_2,repeat_call_2,0
1/6/22,type_4,market_2,repeat_call_3,0
1/6/22,type_4,market_2,repeat_call_4,0
1/6/22,type_4,market_2,repeat_call_5,0
1/6/22,type_4,market_2,repeat_call_6,0
1/6/22,type_4,market_2,repeat_call_7,0
1/6/22,type_1,market_2,initial_call,8
1/6/22,type_1,market_2,repeat_call_1,0
1/6/22,type_1,market_2,repeat_call_2,0
1/6/22,type_1,market_2,repeat_call_3,0
1/6/22,type_1,market_2,repeat_call_4,0
1/6/22,type_1,market_2,repeat_call_5,0
1/6/22,type_1,market_2,repeat_call_6,1
1/6/22,type_1,market_2,repeat_call_7,0
1/6/22,type_5,market_2,initial_call,22
1/6/22,type_5,market_2,repeat_call_1,1
1/6/22,type_5,market_2,repeat_call_2,0
1/6/22,type_5,market_2,repeat_call_3,0
1/6/22,type_5,market_2,repeat_call_4,0
1/6/22,type_5,market_2,repeat_call_5,0
1/6/22,type_5,market_2,repeat_call_6,0
1/6/22,type_5,market_2,repeat_call_7,1
1/6/22,type_2,market_2,initial_call,29
1/6/22,type_2,market_2,repeat_call_1,5
1/6/22,type_2,market_2,repeat_call_2,0
1/6/22,type_2,market_2,repeat_call_3,0
1/6/22,type_2,market_2,repeat_call_4,0
1/6/22,type_2,market_2,repeat_call_5,0
1/6/22,type_2,market_2,repeat_call_6,0
1/6/22,type_2,market_2,repeat_call_7,0
1/6/22,type_3,market_2,initial_call,0
1/6/22,type_3,market_2,repeat_call_1,0
1/6/22,type_3,market_2,repeat_call_2,0
1/6/22,type_3,market_2,repeat_call_3,0
1/6/22,type_3,market_2,repeat_call_4,0
1/6/22,type_3,market_2,repeat_call_5,0
1/6/22,type_3,market_2,repeat_call_6,0
1/6/22,type_3,market_2,repeat_call_7,0
1/7/22,type_1,market_1,initial_call,45
1/7/22,type_1,market_1,repeat_call_1,6
1/7/22,type_1,market_1,repeat_call_2,3
1/7/22,type_1,market_1,repeat_call_3,2
1/7/22,type_1,market_1,repeat_call_4,4
1/7/22,type_1,market_1,repeat_call_5,2
1/7/22,type_1,market_1,repeat_call_6,2
1/7/22,type_1,market_1,repeat_call_7,0
1/7/22,type_2,market_1,initial_call,228
1/7/22,type_2,market_1,repeat_call_1,12
1/7/22,type_2,market_1,repeat_call_2,7
1/7/22,type_2,market_1,repeat_call_3,4
1/7/22,type_2,market_1,repeat_call_4,8
1/7/22,type_2,market_1,repeat_call_5,6
1/7/22,type_2,market_1,repeat_call_6,5
1/7/22,type_2,market_1,repeat_call_7,4
1/7/22,type_5,market_1,initial_call,214
1/7/22,type_5,market_1,repeat_call_1,22
1/7/22,type_5,market_1,repeat_call_2,16
1/7/22,type_5,market_1,repeat_call_3,14
1/7/22,type_5,market_1,repeat_call_4,13
1/7/22,type_5,market_1,repeat_call_5,4
1/7/22,type_5,market_1,repeat_call_6,9
1/7/22,type_5,market_1,repeat_call_7,12
1/7/22,type_4,market_1,initial_call,7
1/7/22,type_4,market_1,repeat_call_1,0
1/7/22,type_4,market_1,repeat_call_2,0
1/7/22,type_4,market_1,repeat_call_3,0
1/7/22,type_4,market_1,repeat_call_4,0
1/7/22,type_4,market_1,repeat_call_5,0
1/7/22,type_4,market_1,repeat_call_6,0
1/7/22,type_4,market_1,repeat_call_7,1
1/7/22,type_3,market_1,initial_call,13
1/7/22,type_3,market_1,repeat_call_1,0
1/7/22,type_3,market_1,repeat_call_2,0
1/7/22,type_3,market_1,repeat_call_3,0
1/7/22,type_3,market_1,repeat_call_4,1
1/7/22,type_3,market_1,repeat_call_5,2
1/7/22,type_3,market_1,repeat_call_6,0
1/7/22,type_3,market_1,repeat_call_7,1
1/7/22,type_1,market_3,initial_call,13
1/7/22,type_1,market_3,repeat_call_1,0
1/7/22,type_1,market_3,repeat_call_2,0
1/7/22,type_1,market_3,repeat_call_3,1
1/7/22,type_1,market_3,repeat_call_4,0
1/7/22,type_1,market_3,repeat_call_5,1
1/7/22,type_1,market_3,repeat_call_6,1
1/7/22,type_1,market_3,repeat_call_7,1
1/7/22,type_5,market_3,initial_call,75
1/7/22,type_5,market_3,repeat_call_1,6
1/7/22,type_5,market_3,repeat_call_2,3
1/7/22,type_5,market_3,repeat_call_3,11
1/7/22,type_5,market_3,repeat_call_4,7
1/7/22,type_5,market_3,repeat_call_5,6
1/7/22,type_5,market_3,repeat_call_6,6
1/7/22,type_5,market_3,repeat_call_7,4
1/7/22,type_3,market_3,initial_call,9
1/7/22,type_3,market_3,repeat_call_1,2
1/7/22,type_3,market_3,repeat_call_2,0
1/7/22,type_3,market_3,repeat_call_3,3
1/7/22,type_3,market_3,repeat_call_4,1
1/7/22,type_3,market_3,repeat_call_5,0
1/7/22,type_3,market_3,repeat_call_6,2
1/7/22,type_3,market_3,repeat_call_7,0
1/7/22,type_2,market_3,initial_call,31
1/7/22,type_2,market_3,repeat_call_1,0
1/7/22,type_2,market_3,repeat_call_2,0
1/7/22,type_2,market_3,repeat_call_3,0
1/7/22,type_2,market_3,repeat_call_4,0
1/7/22,type_2,market_3,repeat_call_5,0
1/7/22,type_2,market_3,repeat_call_6,1
1/7/22,type_2,market_3,repeat_call_7,0
1/7/22,type_4,market_3,initial_call,0
1/7/22,type_4,market_3,repeat_call_1,0
1/7/22,type_4,market_3,repeat_call_2,0
1/7/22,type_4,market_3,repeat_call_3,1
1/7/22,type_4,market_3,repeat_call_4,0
1/7/22,type_4,market_3,repeat_call_5,0
1/7/22,type_4,market_3,repeat_call_6,0
1/7/22,type_4,market_3,repeat_call_7,0
1/7/22,type_3,market_2,initial_call,1
1/7/22,type_3,market_2,repeat_call_1,0
1/7/22,type_3,market_2,repeat_call_2,0
1/7/22,type_3,market_2,repeat_call_3,0
1/7/22,type_3,market_2,repeat_call_4,0
1/7/22,type_3,market_2,repeat_call_5,0
1/7/22,type_3,market_2,repeat_call_6,0
1/7/22,type_3,market_2,repeat_call_7,0
1/7/22,type_1,market_2,initial_call,5
1/7/22,type_1,market_2,repeat_call_1,0
1/7/22,type_1,market_2,repeat_call_2,0
1/7/22,type_1,market_2,repeat_call_3,0
1/7/22,type_1,market_2,repeat_call_4,0
1/7/22,type_1,market_2,repeat_call_5,1
1/7/22,type_1,market_2,repeat_call_6,0
1/7/22,type_1,market_2,repeat_call_7,0
1/7/22,type_2,market_2,initial_call,29
1/7/22,type_2,market_2,repeat_call_1,0
1/7/22,type_2,market_2,repeat_call_2,1
1/7/22,type_2,market_2,repeat_call_3,0
1/7/22,type_2,market_2,repeat_call_4,0
1/7/22,type_2,market_2,repeat_call_5,1
1/7/22,type_2,market_2,repeat_call_6,1
1/7/22,type_2,market_2,repeat_call_7,1
1/7/22,type_5,market_2,initial_call,31
1/7/22,type_5,market_2,repeat_call_1,0
1/7/22,type_5,market_2,repeat_call_2,1
1/7/22,type_5,market_2,repeat_call_3,1
1/7/22,type_5,market_2,repeat_call_4,2
1/7/22,type_5,market_2,repeat_call_5,2
1/7/22,type_5,market_2,repeat_call_6,1
1/7/22,type_5,market_2,repeat_call_7,2
1/7/22,type_4,market_2,initial_call,0
1/7/22,type_4,market_2,repeat_call_1,0
1/7/22,type_4,market_2,repeat_call_2,0
1/7/22,type_4,market_2,repeat_call_3,0
1/7/22,type_4,market_2,repeat_call_4,0
1/7/22,type_4,market_2,repeat_call_5,0
1/7/22,type_4,market_2,repeat_call_6,0
1/7/22,type_4,market_2,repeat_call_7,0
1/8/22,type_1,market_1,initial_call,41
1/8/22,type_1,market_1,repeat_call_1,4
1/8/22,type_1,market_1,repeat_call_2,2
1/8/22,type_1,market_1,repeat_call_3,3
1/8/22,type_1,market_1,repeat_call_4,0
1/8/22,type_1,market_1,repeat_call_5,0
1/8/22,type_1,market_1,repeat_call_6,0
1/8/22,type_1,market_1,repeat_call_7,0
1/8/22,type_3,market_1,initial_call,9
1/8/22,type_3,market_1,repeat_call_1,1
1/8/22,type_3,market_1,repeat_call_2,1
1/8/22,type_3,market_1,repeat_call_3,0
1/8/22,type_3,market_1,repeat_call_4,3
1/8/22,type_3,market_1,repeat_call_5,1
1/8/22,type_3,market_1,repeat_call_6,2
1/8/22,type_3,market_1,repeat_call_7,0
1/8/22,type_5,market_1,initial_call,164
1/8/22,type_5,market_1,repeat_call_1,18
1/8/22,type_5,market_1,repeat_call_2,16
1/8/22,type_5,market_1,repeat_call_3,15
1/8/22,type_5,market_1,repeat_call_4,3
1/8/22,type_5,market_1,repeat_call_5,3
1/8/22,type_5,market_1,repeat_call_6,3
1/8/22,type_5,market_1,repeat_call_7,1
1/8/22,type_2,market_1,initial_call,112
1/8/22,type_2,market_1,repeat_call_1,5
1/8/22,type_2,market_1,repeat_call_2,8
1/8/22,type_2,market_1,repeat_call_3,4
1/8/22,type_2,market_1,repeat_call_4,3
1/8/22,type_2,market_1,repeat_call_5,6
1/8/22,type_2,market_1,repeat_call_6,4
1/8/22,type_2,market_1,repeat_call_7,5
1/8/22,type_4,market_1,initial_call,1
1/8/22,type_4,market_1,repeat_call_1,0
1/8/22,type_4,market_1,repeat_call_2,0
1/8/22,type_4,market_1,repeat_call_3,0
1/8/22,type_4,market_1,repeat_call_4,0
1/8/22,type_4,market_1,repeat_call_5,0
1/8/22,type_4,market_1,repeat_call_6,0
1/8/22,type_4,market_1,repeat_call_7,0
1/8/22,type_1,market_3,initial_call,5
1/8/22,type_1,market_3,repeat_call_1,0
1/8/22,type_1,market_3,repeat_call_2,0
1/8/22,type_1,market_3,repeat_call_3,0
1/8/22,type_1,market_3,repeat_call_4,1
1/8/22,type_1,market_3,repeat_call_5,1
1/8/22,type_1,market_3,repeat_call_6,1
1/8/22,type_1,market_3,repeat_call_7,0
1/8/22,type_5,market_3,initial_call,36
1/8/22,type_5,market_3,repeat_call_1,3
1/8/22,type_5,market_3,repeat_call_2,7
1/8/22,type_5,market_3,repeat_call_3,6
1/8/22,type_5,market_3,repeat_call_4,3
1/8/22,type_5,market_3,repeat_call_5,3
1/8/22,type_5,market_3,repeat_call_6,3
1/8/22,type_5,market_3,repeat_call_7,1
1/8/22,type_3,market_3,initial_call,7
1/8/22,type_3,market_3,repeat_call_1,0
1/8/22,type_3,market_3,repeat_call_2,1
1/8/22,type_3,market_3,repeat_call_3,0
1/8/22,type_3,market_3,repeat_call_4,2
1/8/22,type_3,market_3,repeat_call_5,0
1/8/22,type_3,market_3,repeat_call_6,2
1/8/22,type_3,market_3,repeat_call_7,1
1/8/22,type_2,market_3,initial_call,16
1/8/22,type_2,market_3,repeat_call_1,0
1/8/22,type_2,market_3,repeat_call_2,0
1/8/22,type_2,market_3,repeat_call_3,0
1/8/22,type_2,market_3,repeat_call_4,0
1/8/22,type_2,market_3,repeat_call_5,0
1/8/22,type_2,market_3,repeat_call_6,0
1/8/22,type_2,market_3,repeat_call_7,0
1/8/22,type_4,market_3,initial_call,0
1/8/22,type_4,market_3,repeat_call_1,0
1/8/22,type_4,market_3,repeat_call_2,1
1/8/22,type_4,market_3,repeat_call_3,0
1/8/22,type_4,market_3,repeat_call_4,0
1/8/22,type_4,market_3,repeat_call_5,0
1/8/22,type_4,market_3,repeat_call_6,0
1/8/22,type_4,market_3,repeat_call_7,0
1/8/22,type_1,market_2,initial_call,1
1/8/22,type_1,market_2,repeat_call_1,4
1/8/22,type_1,market_2,repeat_call_2,1
1/8/22,type_1,market_2,repeat_call_3,0
1/8/22,type_1,market_2,repeat_call_4,0
1/8/22,type_1,market_2,repeat_call_5,0
1/8/22,type_1,market_2,repeat_call_6,0
1/8/22,type_1,market_2,repeat_call_7,0
1/8/22,type_2,market_2,initial_call,20
1/8/22,type_2,market_2,repeat_call_1,0
1/8/22,type_2,market_2,repeat_call_2,0
1/8/22,type_2,market_2,repeat_call_3,0
1/8/22,type_2,market_2,repeat_call_4,0
1/8/22,type_2,market_2,repeat_call_5,0
1/8/22,type_2,market_2,repeat_call_6,0
1/8/22,type_2,market_2,repeat_call_7,0
1/8/22,type_5,market_2,initial_call,21
1/8/22,type_5,market_2,repeat_call_1,2
1/8/22,type_5,market_2,repeat_call_2,1
1/8/22,type_5,market_2,repeat_call_3,0
1/8/22,type_5,market_2,repeat_call_4,2
1/8/22,type_5,market_2,repeat_call_5,1
1/8/22,type_5,market_2,repeat_call_6,1
1/8/22,type_5,market_2,repeat_call_7,0
1/8/22,type_3,market_2,initial_call,0
1/8/22,type_3,market_2,repeat_call_1,0
1/8/22,type_3,market_2,repeat_call_2,0
1/8/22,type_3,market_2,repeat_call_3,0
1/8/22,type_3,market_2,repeat_call_4,0
1/8/22,type_3,market_2,repeat_call_5,0
1/8/22,type_3,market_2,repeat_call_6,0
1/8/22,type_3,market_2,repeat_call_7,0
1/8/22,type_4,market_2,initial_call,0
1/8/22,type_4,market_2,repeat_call_1,0
1/8/22,type_4,market_2,repeat_call_2,0
1/8/22,type_4,market_2,repeat_call_3,0
1/8/22,type_4,market_2,repeat_call_4,0
1/8/22,type_4,market_2,repeat_call_5,0
1/8/22,type_4,market_2,repeat_call_6,0
1/8/22,type_4,market_2,repeat_call_7,0
1/9/22,type_1,market_1,initial_call,34
1/9/22,type_1,market_1,repeat_call_1,2
1/9/22,type_1,market_1,repeat_call_2,3
1/9/22,type_1,market_1,repeat_call_3,1
1/9/22,type_1,market_1,repeat_call_4,1
1/9/22,type_1,market_1,repeat_call_5,0
1/9/22,type_1,market_1,repeat_call_6,0
1/9/22,type_1,market_1,repeat_call_7,0
1/9/22,type_2,market_1,initial_call,107
1/9/22,type_2,market_1,repeat_call_1,3
1/9/22,type_2,market_1,repeat_call_2,7
1/9/22,type_2,market_1,repeat_call_3,8
1/9/22,type_2,market_1,repeat_call_4,5
1/9/22,type_2,market_1,repeat_call_5,1
1/9/22,type_2,market_1,repeat_call_6,3
1/9/22,type_2,market_1,repeat_call_7,3
1/9/22,type_5,market_1,initial_call,165
1/9/22,type_5,market_1,repeat_call_1,24
1/9/22,type_5,market_1,repeat_call_2,13
1/9/22,type_5,market_1,repeat_call_3,4
1/9/22,type_5,market_1,repeat_call_4,7
1/9/22,type_5,market_1,repeat_call_5,2
1/9/22,type_5,market_1,repeat_call_6,6
1/9/22,type_5,market_1,repeat_call_7,4
1/9/22,type_4,market_1,initial_call,2
1/9/22,type_4,market_1,repeat_call_1,0
1/9/22,type_4,market_1,repeat_call_2,0
1/9/22,type_4,market_1,repeat_call_3,0
1/9/22,type_4,market_1,repeat_call_4,0
1/9/22,type_4,market_1,repeat_call_5,0
1/9/22,type_4,market_1,repeat_call_6,0
1/9/22,type_4,market_1,repeat_call_7,0
1/9/22,type_3,market_1,initial_call,5
1/9/22,type_3,market_1,repeat_call_1,1
1/9/22,type_3,market_1,repeat_call_2,0
1/9/22,type_3,market_1,repeat_call_3,1
1/9/22,type_3,market_1,repeat_call_4,0
1/9/22,type_3,market_1,repeat_call_5,0
1/9/22,type_3,market_1,repeat_call_6,0
1/9/22,type_3,market_1,repeat_call_7,0
1/9/22,type_3,market_3,initial_call,2
1/9/22,type_3,market_3,repeat_call_1,1
1/9/22,type_3,market_3,repeat_call_2,0
1/9/22,type_3,market_3,repeat_call_3,2
1/9/22,type_3,market_3,repeat_call_4,0
1/9/22,type_3,market_3,repeat_call_5,1
1/9/22,type_3,market_3,repeat_call_6,0
1/9/22,type_3,market_3,repeat_call_7,0
1/9/22,type_1,market_3,initial_call,4
1/9/22,type_1,market_3,repeat_call_1,0
1/9/22,type_1,market_3,repeat_call_2,1
1/9/22,type_1,market_3,repeat_call_3,0
1/9/22,type_1,market_3,repeat_call_4,1
1/9/22,type_1,market_3,repeat_call_5,1
1/9/22,type_1,market_3,repeat_call_6,0
1/9/22,type_1,market_3,repeat_call_7,0
1/9/22,type_5,market_3,initial_call,36
1/9/22,type_5,market_3,repeat_call_1,8
1/9/22,type_5,market_3,repeat_call_2,7
1/9/22,type_5,market_3,repeat_call_3,3
1/9/22,type_5,market_3,repeat_call_4,5
1/9/22,type_5,market_3,repeat_call_5,3
1/9/22,type_5,market_3,repeat_call_6,3
1/9/22,type_5,market_3,repeat_call_7,1
1/9/22,type_2,market_3,initial_call,11
1/9/22,type_2,market_3,repeat_call_1,0
1/9/22,type_2,market_3,repeat_call_2,1
1/9/22,type_2,market_3,repeat_call_3,0
1/9/22,type_2,market_3,repeat_call_4,1
1/9/22,type_2,market_3,repeat_call_5,0
1/9/22,type_2,market_3,repeat_call_6,1
1/9/22,type_2,market_3,repeat_call_7,2
1/9/22,type_4,market_3,initial_call,0
1/9/22,type_4,market_3,repeat_call_1,1
1/9/22,type_4,market_3,repeat_call_2,0
1/9/22,type_4,market_3,repeat_call_3,0
1/9/22,type_4,market_3,repeat_call_4,0
1/9/22,type_4,market_3,repeat_call_5,0
1/9/22,type_4,market_3,repeat_call_6,0
1/9/22,type_4,market_3,repeat_call_7,0
1/9/22,type_3,market_2,initial_call,1
1/9/22,type_3,market_2,repeat_call_1,1
1/9/22,type_3,market_2,repeat_call_2,0
1/9/22,type_3,market_2,repeat_call_3,0
1/9/22,type_3,market_2,repeat_call_4,0
1/9/22,type_3,market_2,repeat_call_5,0
1/9/22,type_3,market_2,repeat_call_6,0
1/9/22,type_3,market_2,repeat_call_7,0
1/9/22,type_1,market_2,initial_call,5
1/9/22,type_1,market_2,repeat_call_1,0
1/9/22,type_1,market_2,repeat_call_2,0
1/9/22,type_1,market_2,repeat_call_3,0
1/9/22,type_1,market_2,repeat_call_4,0
1/9/22,type_1,market_2,repeat_call_5,0
1/9/22,type_1,market_2,repeat_call_6,0
1/9/22,type_1,market_2,repeat_call_7,0
1/9/22,type_2,market_2,initial_call,6
1/9/22,type_2,market_2,repeat_call_1,1
1/9/22,type_2,market_2,repeat_call_2,0
1/9/22,type_2,market_2,repeat_call_3,0
1/9/22,type_2,market_2,repeat_call_4,0
1/9/22,type_2,market_2,repeat_call_5,0
1/9/22,type_2,market_2,repeat_call_6,0
1/9/22,type_2,market_2,repeat_call_7,0
1/9/22,type_5,market_2,initial_call,13
1/9/22,type_5,market_2,repeat_call_1,0
1/9/22,type_5,market_2,repeat_call_2,0
1/9/22,type_5,market_2,repeat_call_3,0
1/9/22,type_5,market_2,repeat_call_4,0
1/9/22,type_5,market_2,repeat_call_5,2
1/9/22,type_5,market_2,repeat_call_6,0
1/9/22,type_5,market_2,repeat_call_7,0
1/9/22,type_4,market_2,initial_call,0
1/9/22,type_4,market_2,repeat_call_1,0
1/9/22,type_4,market_2,repeat_call_2,0
1/9/22,type_4,market_2,repeat_call_3,0
1/9/22,type_4,market_2,repeat_call_4,0
1/9/22,type_4,market_2,repeat_call_5,0
1/9/22,type_4,market_2,repeat_call_6,0
1/9/22,type_4,market_2,repeat_call_7,0
1/10/22,type_5,market_1,initial_call,223
1/10/22,type_5,market_1,repeat_call_1,28
1/10/22,type_5,market_1,repeat_call_2,12
1/10/22,type_5,market_1,repeat_call_3,5
1/10/22,type_5,market_1,repeat_call_4,11
1/10/22,type_5,market_1,repeat_call_5,7
1/10/22,type_5,market_1,repeat_call_6,3
1/10/22,type_5,market_1,repeat_call_7,8
1/10/22,type_1,market_1,initial_call,44
1/10/22,type_1,market_1,repeat_call_1,3
1/10/22,type_1,market_1,repeat_call_2,1
1/10/22,type_1,market_1,repeat_call_3,1
1/10/22,type_1,market_1,repeat_call_4,2
1/10/22,type_1,market_1,repeat_call_5,0
1/10/22,type_1,market_1,repeat_call_6,4
1/10/22,type_1,market_1,repeat_call_7,0
1/10/22,type_2,market_1,initial_call,240
1/10/22,type_2,market_1,repeat_call_1,7
1/10/22,type_2,market_1,repeat_call_2,8
1/10/22,type_2,market_1,repeat_call_3,13
1/10/22,type_2,market_1,repeat_call_4,7
1/10/22,type_2,market_1,repeat_call_5,2
1/10/22,type_2,market_1,repeat_call_6,4
1/10/22,type_2,market_1,repeat_call_7,2
1/10/22,type_4,market_1,initial_call,1
1/10/22,type_4,market_1,repeat_call_1,0
1/10/22,type_4,market_1,repeat_call_2,0
1/10/22,type_4,market_1,repeat_call_3,0
1/10/22,type_4,market_1,repeat_call_4,0
1/10/22,type_4,market_1,repeat_call_5,0
1/10/22,type_4,market_1,repeat_call_6,0
1/10/22,type_4,market_1,repeat_call_7,0
1/10/22,type_3,market_1,initial_call,14
1/10/22,type_3,market_1,repeat_call_1,0
1/10/22,type_3,market_1,repeat_call_2,0
1/10/22,type_3,market_1,repeat_call_3,1
1/10/22,type_3,market_1,repeat_call_4,0
1/10/22,type_3,market_1,repeat_call_5,0
1/10/22,type_3,market_1,repeat_call_6,0
1/10/22,type_3,market_1,repeat_call_7,0
1/10/22,type_1,market_3,initial_call,4
1/10/22,type_1,market_3,repeat_call_1,0
1/10/22,type_1,market_3,repeat_call_2,0
1/10/22,type_1,market_3,repeat_call_3,1
1/10/22,type_1,market_3,repeat_call_4,1
1/10/22,type_1,market_3,repeat_call_5,0
1/10/22,type_1,market_3,repeat_call_6,1
1/10/22,type_1,market_3,repeat_call_7,0
1/10/22,type_3,market_3,initial_call,12
1/10/22,type_3,market_3,repeat_call_1,1
1/10/22,type_3,market_3,repeat_call_2,4
1/10/22,type_3,market_3,repeat_call_3,4
1/10/22,type_3,market_3,repeat_call_4,1
1/10/22,type_3,market_3,repeat_call_5,1
1/10/22,type_3,market_3,repeat_call_6,1
1/10/22,type_3,market_3,repeat_call_7,0
1/10/22,type_5,market_3,initial_call,66
1/10/22,type_5,market_3,repeat_call_1,13
1/10/22,type_5,market_3,repeat_call_2,4
1/10/22,type_5,market_3,repeat_call_3,10
1/10/22,type_5,market_3,repeat_call_4,6
1/10/22,type_5,market_3,repeat_call_5,5
1/10/22,type_5,market_3,repeat_call_6,3
1/10/22,type_5,market_3,repeat_call_7,1
1/10/22,type_4,market_3,initial_call,1
1/10/22,type_4,market_3,repeat_call_1,0
1/10/22,type_4,market_3,repeat_call_2,0
1/10/22,type_4,market_3,repeat_call_3,0
1/10/22,type_4,market_3,repeat_call_4,0
1/10/22,type_4,market_3,repeat_call_5,0
1/10/22,type_4,market_3,repeat_call_6,0
